congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
96,senate,e000004,thomas,francis,eagleton,,9/4/1929,mo,d,yes,1/15/1979,49.4
96,senate,c000356,lawton,mainor,chiles,jr.,4/3/1930,fl,d,yes,1/15/1979,48.8
96,senate,g000388,maurice,robert,gravel,,5/13/1930,ak,d,yes,1/15/1979,48.7
96,senate,r000497,warren,bruce,rudman,,5/18/1930,nh,r,no,1/15/1979,48.7
96,senate,s000890,adlai,ewing,stevenson,iii,10/10/1930,il,d,yes,1/15/1979,48.3
96,senate,b000647,rudolph,eli,boschwitz,,11/7/1930,mn,r,yes,1/15/1979,48.2
96,senate,w000253,lowell,palmer,weicker,jr.,5/16/1931,ct,r,yes,1/15/1979,47.7
96,senate,s000429,alan,kooi,simpson,,9/2/1931,wy,r,yes,1/15/1979,47.4
96,senate,k000105,edward,m.,kennedy,,2/22/1932,ma,d,yes,1/15/1979,46.9
96,senate,l000504,richard,g.,lugar,,4/4/1932,in,r,yes,1/15/1979,46.8
96,senate,d000407,pete,v.,domenici,,5/7/1932,nm,r,yes,1/15/1979,46.7
96,senate,j000189,john,bennett,johnston,jr.,6/10/1932,la,d,yes,1/15/1979,46.6
96,senate,k000017,nancy,landon,kassebaum,,7/29/1932,ks,r,yes,1/15/1979,46.5
96,senate,c000979,john,chester,culver,,8/8/1932,ia,d,yes,1/15/1979,46.4
96,senate,p000009,robert,william,packwood,,9/11/1932,or,r,yes,1/15/1979,46.3
96,senate,g000072,edwin,jacob,garn,,10/12/1932,ut,r,yes,1/15/1979,46.3
96,senate,s000064,paul,s.,sarbanes,,2/3/1933,md,d,yes,1/15/1979,45.9
96,senate,w000092,malcolm,,wallop,,2/27/1933,wy,r,yes,1/15/1979,45.9
96,senate,m000811,george,john,mitchell,,8/20/1933,me,d,no,1/15/1979,45.4
96,senate,h000338,orrin,g.,hatch,,3/22/1934,ut,r,yes,1/15/1979,44.8
96,senate,l000261,carl,,levin,,6/28/1934,mi,d,no,1/15/1979,44.6
96,senate,d000566,david,ferdinand,durenberger,,8/19/1934,mn,r,yes,1/15/1979,44.4
96,senate,p000556,david,hampton,pryor,,8/29/1934,ar,d,no,1/15/1979,44.4
96,senate,s000132,harrison,hagan,schmitt,,7/3/1935,nm,r,yes,1/15/1979,43.5
96,senate,d000574,john,anthony,durkin,,3/29/1936,nh,d,yes,1/15/1979,42.8
96,senate,d000030,john,claggett,danforth,,9/5/1936,mo,r,yes,1/15/1979,42.4
96,senate,s000068,james,ralph,sasser,,9/30/1936,tn,d,yes,1/15/1979,42.3
96,senate,h000287,gary,warren,hart,,11/28/1936,co,d,yes,1/15/1979,42.1
96,senate,a000219,william,lester,armstrong,,3/16/1937,co,r,yes,1/15/1979,41.8
96,senate,d000185,dennis,webster,deconcini,,5/8/1937,az,d,yes,1/15/1979,41.7
96,senate,c000567,thad,,cochran,,12/7/1937,ms,r,yes,1/15/1979,41.1
96,senate,r000249,donald,wayne,riegle,jr.,2/4/1938,mi,d,yes,1/15/1979,40.9
96,senate,n000171,samuel,augustus,nunn,,9/8/1938,ga,d,yes,1/15/1979,40.4
96,senate,h000456,henry,john,heinz,iii,10/23/1938,pa,r,yes,1/15/1979,40.2
96,senate,s000907,donald,wilbur,stewart,,2/8/1940,al,d,yes,1/15/1979,38.9
96,senate,l000174,patrick,j.,leahy,,3/31/1940,vt,d,yes,1/15/1979,38.8
96,senate,c000598,william,sebastian,cohen,,8/28/1940,me,r,yes,1/15/1979,38.4
96,senate,h000951,gordon,john,humphrey,,10/9/1940,nh,r,no,1/15/1979,38.3
96,senate,t000393,paul,efthemios,tsongas,,2/14/1941,ma,d,yes,1/15/1979,37.9
96,senate,b000639,david,lyle,boren,,4/21/1941,ok,d,no,1/15/1979,37.7
96,senate,b000243,max,s.,baucus,,12/11/1941,mt,d,yes,1/15/1979,37.1
96,senate,p000513,larry,lee,pressler,,3/29/1942,sd,r,yes,1/15/1979,36.8
96,senate,b000444,joseph,r.,biden,jr.,11/20/1942,de,d,yes,1/15/1979,36.2
96,senate,b001225,william,warren,bradley,,7/28/1943,nj,d,no,1/15/1979,35.5
97,house,p000218,claude,denson,pepper,,9/8/1900,fl,d,yes,1/5/1981,80.3
97,house,p000522,charles,melvin,price,,1/1/1905,il,d,yes,1/5/1981,76
97,house,h000367,augustus,freeman,hawkins,,8/31/1907,ca,d,yes,1/5/1981,73.3
97,house,m000340,robert,,mcclory,,1/31/1908,il,r,yes,1/5/1981,72.9
97,house,l000413,clarence,dickinson,long,,12/11/1908,md,d,yes,1/5/1981,72.1
97,house,r000374,peter,wallace,rodino,jr.,6/7/1909,nj,d,yes,1/5/1981,71.6
97,house,c000919,george,william,crockett,jr.,8/10/1909,mi,d,yes,1/5/1981,71.4
97,house,y000013,sidney,richard,yates,,8/27/1909,il,d,yes,1/5/1981,71.4
97,house,n000009,william,huston,natcher,,9/11/1909,ky,d,yes,1/5/1981,71.3
97,house,m000845,robert,homer,mollohan,,9/18/1909,wv,d,yes,1/5/1981,71.3
97,house,f000078,millicent,hammond,fenwick,,2/25/1910,nj,r,yes,1/5/1981,70.9
97,house,w000428,jamie,lloyd,whitten,,4/18/1910,ms,d,yes,1/5/1981,70.7
97,house,b000371,charles,edward,bennett,,12/2/1910,fl,d,yes,1/5/1981,70.1
97,house,f000040,john,g.,fary,,4/11/1911,il,d,yes,1/5/1981,69.7
97,house,s000622,virginia,dodd,smith,,6/30/1911,ne,r,yes,1/5/1981,69.5
97,house,b000600,edward,patrick,boland,,10/1/1911,ma,d,yes,1/5/1981,69.3
97,house,r000165,henry,schoellkopf,reuss,,2/22/1912,wi,d,yes,1/5/1981,68.9
97,house,j000216,ed,,jones,,4/20/1912,tn,d,yes,1/5/1981,68.7
97,house,p000230,carl,dewey,perkins,,10/15/1912,ky,d,yes,1/5/1981,68.2
97,house,z000001,clement,john,zablocki,,11/18/1912,wi,d,yes,1/5/1981,68.1
97,house,o000098,thomas,phillip,o'neill,jr.,12/9/1912,ma,d,yes,1/5/1981,68.1
97,house,a000189,glenn,malcolm,anderson,,2/21/1913,ca,d,yes,1/5/1981,67.9
97,house,f000319,lawrence,h.,fountain,,4/23/1913,nc,d,yes,1/5/1981,67.7
97,house,j000256,walter,beaman,jones,sr.,8/19/1913,nc,d,yes,1/5/1981,67.4
97,house,l000226,william,,lehman,,10/5/1913,fl,d,yes,1/5/1981,67.3
97,house,p000328,james,jarrell,pickle,,10/11/1913,tx,d,yes,1/5/1981,67.2
97,house,g000537,tennyson,,guyer,,11/29/1913,oh,r,yes,1/5/1981,67.1
97,house,b000472,jonathan,brewster,bingham,,4/24/1914,ny,d,yes,1/5/1981,66.7
97,house,d000038,wilbur,clarence,daniel,,5/12/1914,va,d,yes,1/5/1981,66.7
97,house,e000064,william,donlon,edwards,,1/6/1915,ca,d,yes,1/5/1981,66
97,house,a000212,frank,,annunzio,,1/12/1915,il,d,yes,1/5/1981,66
97,house,d000043,george,elmore,danielson,,2/20/1915,ca,d,yes,1/5/1981,65.9
97,house,q000013,james,henry,quillen,,1/11/1916,tn,r,yes,1/5/1981,65
97,house,f000286,edwin,bell,forsythe,,1/17/1916,nj,r,yes,1/5/1981,65
97,house,r000485,edward,ross,roybal,,2/10/1916,ca,d,yes,1/5/1981,64.9
97,house,b000592,corinne,claiborne,boggs,,3/13/1916,la,d,yes,1/5/1981,64.8
97,house,c000638,james,mitchell,collins,,4/29/1916,tx,r,yes,1/5/1981,64.7
97,house,g000272,henry,barbosa,gonzlez,,5/3/1916,tx,d,yes,1/5/1981,64.7
97,house,r000337,james,kenneth,robinson,,5/14/1916,va,r,yes,1/5/1981,64.6
97,house,b000605,richard,walker,bolling,,5/17/1916,mo,d,yes,1/5/1981,64.6
97,house,m000796,joseph,george,minish,,9/1/1916,nj,d,yes,1/5/1981,64.3
97,house,r000188,john,jacob,rhodes,,9/18/1916,az,r,yes,1/5/1981,64.3
97,house,s000997,samuel,studdiford,stratton,,9/27/1916,ny,d,yes,1/5/1981,64.3
97,house,f000041,dante,bruno,fascell,,3/9/1917,fl,d,yes,1/5/1981,63.8
97,house,o000010,george,miller,o'brien,,6/17/1917,il,r,yes,1/5/1981,63.6
97,house,b000432,mario,,biaggi,,10/26/1917,ny,d,yes,1/5/1981,63.2
97,house,m000718,clarence,e.,miller,,11/1/1917,oh,r,yes,1/5/1981,63.2
97,house,s000230,john,frederick,seiberling,,9/8/1918,oh,d,yes,1/5/1981,62.3
97,house,n000095,william,flynt,nichols,,10/16/1918,al,d,yes,1/5/1981,62.2
97,house,k000025,abraham,,kazen,jr.,1/17/1919,tx,d,yes,1/5/1981,62
97,house,d000534,john,james,duncan,,3/24/1919,tn,r,yes,1/5/1981,61.8
97,house,w000636,edward,lawrence,winn,jr.,8/22/1919,ks,r,yes,1/5/1981,61.4
97,house,h000797,frank,jefferson,horton,,12/12/1919,ny,r,yes,1/5/1981,61.1
97,house,g000153,sam,melville,gibbons,,1/20/1920,fl,d,yes,1/5/1981,61
97,house,s000579,joseph,francis,smith,,1/24/1920,pa,d,no,1/5/1981,61
97,house,s000124,james,haas,scheuer,,2/6/1920,ny,d,yes,1/5/1981,60.9
97,house,l000116,delbert,leroy,latta,,3/5/1920,oh,r,yes,1/5/1981,60.8
97,house,b000918,george,e.,brown,jr.,3/6/1920,ca,d,yes,1/5/1981,60.8
97,house,s000087,harold,samuel,sawyer,,3/21/1920,mi,r,yes,1/5/1981,60.8
97,house,s000596,neal,edward,smith,,3/23/1920,ia,d,yes,1/5/1981,60.8
97,house,c000322,eugene,a.,chappie,,3/28/1920,ca,r,no,1/5/1981,60.8
97,house,r000495,eldon,dean,rudd,,7/15/1920,az,r,yes,1/5/1981,60.5
97,house,m000865,gillespie,v.,montgomery,,8/5/1920,ms,d,yes,1/5/1981,60.4
97,house,h000747,marjorie,sewell,holt,,9/17/1920,md,r,yes,1/5/1981,60.3
97,house,w000781,chalmers,pangburn,wylie,,11/23/1920,oh,r,yes,1/5/1981,60.1
97,house,d000586,bernard,james,dwyer,,1/24/1921,nj,d,no,1/5/1981,59.9
97,house,b000298,berkley,warren,bedell,,3/5/1921,ia,d,yes,1/5/1981,59.8
97,house,b000431,tom,,bevill,,3/27/1921,al,d,yes,1/5/1981,59.8
97,house,f000123,paul,,findley,,6/23/1921,il,r,yes,1/5/1981,59.5
97,house,p000280,peter,a.,peyser,,9/7/1921,ny,d,yes,1/5/1981,59.3
97,house,c000709,silvio,ottavio,conte,,11/9/1921,ma,r,yes,1/5/1981,59.2
97,house,b001080,clair,walter,burgener,,12/5/1921,ca,r,yes,1/5/1981,59.1
97,house,c000321,william,venroe,chappell,jr.,2/3/1922,fl,d,yes,1/5/1981,58.9
97,house,b000153,druie,douglas,barnard,jr.,3/20/1922,ga,d,yes,1/5/1981,58.8
97,house,w000180,harold,,washington,,4/15/1922,il,d,no,1/5/1981,58.7
97,house,b000890,william,s.,broomfield,,4/28/1922,mi,r,yes,1/5/1981,58.7
97,house,m000826,parren,james,mitchell,,4/29/1922,md,d,yes,1/5/1981,58.7
97,house,h000124,john,paul,hammerschmidt,,5/4/1922,ar,r,yes,1/5/1981,58.7
97,house,m000926,carlos,john,moorhead,,5/6/1922,ca,r,yes,1/5/1981,58.7
97,house,u000001,morris,king,udall,,6/15/1922,az,d,yes,1/5/1981,58.6
97,house,c000666,barber,benjamin,conable,jr.,11/2/1922,ny,r,yes,1/5/1981,58.2
97,house,g000212,benjamin,,gilman,,12/6/1922,ny,r,yes,1/5/1981,58.1
97,house,b000880,jack,bascom,brooks,,12/18/1922,tx,d,yes,1/5/1981,58.1
97,house,w000763,james,claude,wright,jr.,12/22/1922,tx,d,yes,1/5/1981,58
97,house,g000480,wayne,richard,grisham,,1/10/1923,ca,r,yes,1/5/1981,58
97,house,m000692,robert,henry,michel,,3/2/1923,il,r,yes,1/5/1981,57.8
97,house,c000475,donald,holst,clausen,,4/27/1923,ca,r,yes,1/5/1981,57.7
97,house,w000390,richard,crawford,white,,4/29/1923,tx,d,yes,1/5/1981,57.7
97,house,h000067,ralph,m.,hall,,5/3/1923,tx,d,no,1/5/1981,57.7
97,house,l000417,gillis,william,long,,5/4/1923,la,d,yes,1/5/1981,57.7
97,house,m000808,donald,jerome,mitchell,,5/8/1923,ny,r,yes,1/5/1981,57.7
97,house,r000442,benjamin,stanley,rosenthal,,6/8/1923,ny,d,yes,1/5/1981,57.6
97,house,r000232,frederick,william,richmond,,11/15/1923,ny,d,yes,1/5/1981,57.1
97,house,y000051,robert,anton,young,iii,11/22/1923,mo,d,yes,1/5/1981,57.1
97,house,h000070,sam,blakeley,hall,jr.,1/11/1924,tx,d,yes,1/5/1981,57
97,house,k000020,robert,william,kastenmeier,,1/24/1924,wi,d,yes,1/5/1981,57
97,house,s000804,john,william,stanton,,2/20/1924,oh,r,yes,1/5/1981,56.9
97,house,r000383,robert,a.,roe,,2/28/1924,nj,d,yes,1/5/1981,56.9
97,house,h001022,henry,john,hyde,,4/18/1924,il,r,yes,1/5/1981,56.7
97,house,e000259,thomas,cooper,evans,,5/26/1924,ia,r,no,1/5/1981,56.6
97,house,g000511,frank,joseph,guarini,jr.,8/20/1924,nj,d,yes,1/5/1981,56.4
97,house,a000069,daniel,kahikina,akaka,,9/11/1924,hi,d,yes,1/5/1981,56.3
97,house,h000449,cecil,landau,heftel,,9/30/1924,hi,d,yes,1/5/1981,56.3
97,house,c000371,shirley,anita,chisholm,,11/30/1924,ny,d,yes,1/5/1981,56.1
97,house,r000141,ralph,,regula,,12/3/1924,oh,r,yes,1/5/1981,56.1
97,house,s000948,louis,,stokes,,2/23/1925,oh,d,yes,1/5/1981,55.9
97,house,w000406,george,william,whitehurst,,3/12/1925,va,r,yes,1/5/1981,55.8
97,house,a000052,joseph,patrick,addabbo,,3/17/1925,ny,d,yes,1/5/1981,55.8
97,house,p000546,joel,mcfee,pritchard,,5/5/1925,wa,r,yes,1/5/1981,55.7
97,house,j000074,james,edmund,jeffries,,6/1/1925,ks,r,yes,1/5/1981,55.6
97,house,b001182,manley,caldwell,butler,,6/2/1925,va,r,yes,1/5/1981,55.6
97,house,d000326,william,louis,dickinson,,6/5/1925,al,r,yes,1/5/1981,55.6
97,house,l000508,thomas,andrew,luken,,7/9/1925,oh,d,yes,1/5/1981,55.5
97,house,a000207,ike,franklin,andrews,,9/2/1925,nc,d,yes,1/5/1981,55.3
97,house,s000081,gus,,savage,,10/30/1925,il,d,no,1/5/1981,55.2
97,house,a000076,donald,joseph,albosta,,12/5/1925,mi,d,yes,1/5/1981,55.1
97,house,h000624,elwood,haynes,hillis,,3/6/1926,in,r,yes,1/5/1981,54.8
97,house,w000121,william,creed,wampler,,4/21/1926,va,r,yes,1/5/1981,54.7
97,house,d000592,mervyn,malcolm,dymally,,5/12/1926,ca,d,no,1/5/1981,54.7
97,house,h001018,earl,dewitt,hutto,,5/12/1926,fl,d,yes,1/5/1981,54.7
97,house,b001156,phillip,,burton,,6/1/1926,ca,d,yes,1/5/1981,54.6
97,house,f000141,hamilton,,fish,jr.,6/3/1926,ny,r,yes,1/5/1981,54.6
97,house,g000105,joseph,matthew,gaydos,,7/3/1926,pa,d,yes,1/5/1981,54.5
97,house,d000355,john,d.,dingell,,7/8/1926,mi,d,yes,1/5/1981,54.5
97,house,c000799,william,ross,cotter,,7/18/1926,ct,d,yes,1/5/1981,54.5
97,house,l000020,robert,john,lagomarsino,,9/4/1926,ca,r,yes,1/5/1981,54.3
97,house,h000582,jack,english,hightower,,9/6/1926,tx,d,yes,1/5/1981,54.3
97,house,d000269,edward,joseph,derwinski,,9/15/1926,il,r,yes,1/5/1981,54.3
97,house,w000752,george,cornelius,wortley,,12/8/1926,ny,r,no,1/5/1981,54.1
97,house,w000419,charles,orville,whitley,,1/3/1927,nc,d,yes,1/5/1981,54
97,house,e000204,john,neal,erlenborn,,2/8/1927,il,r,yes,1/5/1981,53.9
97,house,m001130,john,thomas,myers,,2/8/1927,in,r,yes,1/5/1981,53.9
97,house,m000136,marc,lincoln,marks,,2/12/1927,pa,r,yes,1/5/1981,53.9
97,house,p000104,william,neff,patman,,3/26/1927,tx,d,no,1/5/1981,53.8
97,house,s001044,robert,,stump,,4/4/1927,az,d,yes,1/5/1981,53.8
97,house,a000329,eugene,vincent,atkinson,,4/5/1927,pa,r,yes,1/5/1981,53.8
97,house,s000282,robert,norton,shamansky,,4/18/1927,oh,d,no,1/5/1981,53.7
97,house,m000834,john,joseph,moakley,,4/27/1927,ma,d,yes,1/5/1981,53.7
97,house,m001088,austin,john,murphy,,6/17/1927,pa,d,yes,1/5/1981,53.6
97,house,b000910,clarence,j.,brown,jr.,6/18/1927,oh,r,yes,1/5/1981,53.6
97,house,s000463,joseph,,skeen,,6/30/1927,nm,r,no,1/5/1981,53.5
97,house,z000002,leo,c.,zeferetti,,7/15/1927,ny,d,yes,1/5/1981,53.5
97,house,h000840,james,john,howard,,7/24/1927,nj,d,yes,1/5/1981,53.5
97,house,f000270,william,david,ford,,8/6/1927,mi,d,yes,1/5/1981,53.4
97,house,w000227,james,howard,weaver,,8/8/1927,or,d,yes,1/5/1981,53.4
97,house,b000966,james,thomas,broyhill,,8/19/1927,nc,r,yes,1/5/1981,53.4
97,house,w000258,theodore,s.,weiss,,9/17/1927,ny,d,yes,1/5/1981,53.3
97,house,d000203,eligio,ii,de la garza,,9/22/1927,tx,d,yes,1/5/1981,53.3
97,house,m000343,paul,norton,mccloskey,jr.,9/29/1927,ca,r,yes,1/5/1981,53.3
97,house,y000014,gus,,yatron,,10/16/1927,pa,d,yes,1/5/1981,53.2
97,house,r000469,john,harbin,rousselot,,11/1/1927,ca,r,yes,1/5/1981,53.2
97,house,g000291,william,f.,goodling,,12/5/1927,pa,r,yes,1/5/1981,53.1
97,house,r000458,daniel,david,rostenkowski,,1/2/1928,il,d,yes,1/5/1981,53
97,house,s000762,fernand,joseph,st. germain,,1/9/1928,ri,d,yes,1/5/1981,53
97,house,s000669,marion,gene,snyder,,1/26/1928,ky,r,yes,1/5/1981,52.9
97,house,l000090,tom,,lantos,,2/1/1928,ca,d,no,1/5/1981,52.9
97,house,t000075,gene,,taylor,,2/10/1928,mo,r,yes,1/5/1981,52.9
97,house,a000215,bill,,archer,,3/22/1928,tx,r,yes,1/5/1981,52.8
97,house,a000214,douglas,earl,applegate,,3/27/1928,oh,d,yes,1/5/1981,52.8
97,house,s000718,floyd,,spence,,4/9/1928,sc,r,yes,1/5/1981,52.7
97,house,l000506,manuel,,lujn,jr.,5/12/1928,nm,r,yes,1/5/1981,52.7
97,house,f000380,william,eldridge,frenzel,,7/31/1928,mn,r,yes,1/5/1981,52.4
97,house,e000084,william,jackson,edwards,,9/20/1928,al,r,yes,1/5/1981,52.3
97,house,a000221,john,milan,ashbrook,,9/21/1928,oh,r,yes,1/5/1981,52.3
97,house,f000161,floyd,james,fithian,,11/3/1928,in,d,yes,1/5/1981,52.2
97,house,m000842,guy,victor,molinari,,11/23/1928,ny,r,no,1/5/1981,52.1
97,house,s000423,paul,martin,simon,,11/29/1928,il,d,yes,1/5/1981,52.1
97,house,f000235,thomas,michael,foglietta,,12/3/1928,pa,i,no,1/5/1981,52.1
97,house,g000349,willis,david,gradison,jr.,12/28/1928,oh,r,yes,1/5/1981,52
97,house,l000381,marilyn,laird,lloyd,,1/3/1929,tn,d,yes,1/5/1981,52
97,house,o000134,richard,lawrence,ottinger,,1/27/1929,ny,d,yes,1/5/1981,51.9
97,house,m000206,matthew,g.,martnez,,2/14/1929,ca,d,no,1/5/1981,51.9
97,house,n000027,james,leo,nelligan,,2/14/1929,pa,r,no,1/5/1981,51.9
97,house,f000239,thomas,stephen,foley,,3/6/1929,wa,d,yes,1/5/1981,51.8
97,house,c000523,william,floyd,clinger,jr.,4/4/1929,pa,r,yes,1/5/1981,51.8
97,house,c000807,robert,lawrence,coughlin,,4/11/1929,pa,r,yes,1/5/1981,51.7
97,house,c000714,john,,conyers,jr.,5/16/1929,mi,d,yes,1/5/1981,51.6
97,house,b000024,robert,edward,badham,,6/9/1929,ca,r,yes,1/5/1981,51.6
97,house,s000146,richard,taylor,schulze,,8/7/1929,pa,r,yes,1/5/1981,51.4
97,house,k000190,thomas,norman,kindness,,8/26/1929,oh,r,yes,1/5/1981,51.4
97,house,p000080,stanford,e.,parris,,9/9/1929,va,r,no,1/5/1981,51.3
97,house,k000172,dale,e.,kildee,,9/16/1929,mi,d,yes,1/5/1981,51.3
97,house,r000465,marge,,roukema,,9/19/1929,nj,r,no,1/5/1981,51.3
97,house,d000044,william,edwin,dannemeyer,,9/22/1929,ca,r,yes,1/5/1981,51.3
97,house,b000029,louis,arthur,bafalis,,9/28/1929,fl,r,yes,1/5/1981,51.3
97,house,g000417,sedgwick,william,green,,10/16/1929,ny,r,yes,1/5/1981,51.2
97,house,m000264,nicholas,james,mavroules,,11/1/1929,ma,d,yes,1/5/1981,51.2
97,house,s000795,arlan,ingehart,stangeland,,2/8/1930,mn,r,yes,1/5/1981,50.9
97,house,h000448,willie,gathrel,hefner,,4/11/1930,nc,d,yes,1/5/1981,50.7
97,house,r000053,charles,b.,rangel,,6/11/1930,ny,d,yes,1/5/1981,50.6
97,house,s000675,gerald,brooks hunt,solomon,,8/14/1930,ny,r,yes,1/5/1981,50.4
97,house,i000029,andrew,poysell,ireland,,8/23/1930,fl,d,yes,1/5/1981,50.4
97,house,h000171,george,vernon,hansen,,9/14/1930,id,r,yes,1/5/1981,50.3
97,house,c000873,philip,m.,crane,,11/3/1930,il,r,yes,1/5/1981,50.2
97,house,y000031,c.,w. bill,young,,12/16/1930,fl,r,yes,1/5/1981,50.1
97,house,b000839,jack,thomas,brinkley,,12/22/1930,ga,d,yes,1/5/1981,50
97,house,l000265,elliott,harris,levitas,,12/26/1930,ga,d,yes,1/5/1981,50
97,house,m000527,stewart,brett,mckinney,,1/30/1931,ct,r,yes,1/5/1981,49.9
97,house,e000198,arlen,ingolf,erdahl,,2/27/1931,mn,r,yes,1/5/1981,49.9
97,house,l000243,norman,frederick,lent,,3/23/1931,ny,r,yes,1/5/1981,49.8
97,house,v000112,harold,lee,volkmer,,4/4/1931,mo,d,yes,1/5/1981,49.8
97,house,h000114,lee,herbert,hamilton,,4/20/1931,in,d,yes,1/5/1981,49.7
97,house,c000488,william,lacy,clay,sr.,4/30/1931,mo,d,yes,1/5/1981,49.7
97,house,l000180,james,marvin,leath,,5/6/1931,tx,d,yes,1/5/1981,49.7
97,house,h000440,margaret,m.,heckler,,6/21/1931,ma,r,yes,1/5/1981,49.5
97,house,t000356,jerome,bob,traxler,,7/21/1931,mi,d,yes,1/5/1981,49.5
97,house,w000235,edward,ford,weber,,7/26/1931,oh,r,no,1/5/1981,49.4
97,house,v000027,guy,adrian,vander jagt,,8/26/1931,mi,r,yes,1/5/1981,49.4
97,house,s000514,albert,lee,smith,jr.,8/31/1931,al,r,no,1/5/1981,49.3
97,house,r000262,matthew,john,rinaldo,,9/1/1931,nj,r,yes,1/5/1981,49.3
97,house,c000634,cardiss,,collins,,9/24/1931,il,d,yes,1/5/1981,49.3
97,house,p000170,donald,james,pease,,9/26/1931,oh,d,yes,1/5/1981,49.3
97,house,m000399,joseph,michael,mcdade,,9/29/1931,pa,r,yes,1/5/1981,49.3
97,house,e000258,thomas,beverley,evans,jr.,11/5/1931,de,r,yes,1/5/1981,49.2
97,house,s000810,fortney,h.,stark,,11/11/1931,ca,d,yes,1/5/1981,49.2
97,house,m000794,norman,yoshio,mineta,,11/12/1931,ca,d,yes,1/5/1981,49.1
97,house,s000465,ike,,skelton,,12/20/1931,mo,d,yes,1/5/1981,49
97,house,r000012,thomas,fisher,railsback,,1/22/1932,il,r,yes,1/5/1981,49
97,house,s000394,elmer,greinert,shuster,,1/23/1932,pa,r,yes,1/5/1981,49
97,house,b000556,tom,,bliley,,1/28/1932,va,r,no,1/5/1981,48.9
97,house,j000033,andrew,,jacobs,jr.,2/24/1932,in,d,yes,1/5/1981,48.9
97,house,m001120,john,p.,murtha,,6/17/1932,pa,d,yes,1/5/1981,48.6
97,house,b001220,beverly,barton butcher,byron,,7/27/1932,md,d,yes,1/5/1981,48.4
97,house,d000131,robert,william,davis,,7/31/1932,mi,r,yes,1/5/1981,48.4
97,house,h000172,james,v.,hansen,,8/14/1932,ut,r,no,1/5/1981,48.4
97,house,h000930,william,john,hughes,,10/17/1932,nj,d,yes,1/5/1981,48.2
97,house,b000682,david,reece,bowen,,10/21/1932,ms,d,yes,1/5/1981,48.2
97,house,b000318,anthony,charles,beilenson,,10/26/1932,ca,d,yes,1/5/1981,48.2
97,house,m000291,romano,louis,mazzoli,,11/2/1932,ky,d,yes,1/5/1981,48.2
97,house,b001153,john,lowell,burton,,12/15/1932,ca,d,yes,1/5/1981,48.1
97,house,p000574,carl,duane,pursell,,12/19/1932,mi,r,yes,1/5/1981,48
97,house,j000083,edgar,lanier,jenkins,,1/4/1933,ga,d,yes,1/5/1981,48
97,house,g000047,robert,,garcia,,1/9/1933,ny,d,yes,1/5/1981,48
97,house,e000013,joseph,daniel,early,,1/31/1933,ma,d,yes,1/5/1981,47.9
97,house,d000435,robert,kenneth,dornan,,4/3/1933,ca,r,yes,1/5/1981,47.8
97,house,m000999,sidney,wallace,morrison,,5/13/1933,wa,r,no,1/5/1981,47.6
97,house,w000570,charles,,wilson,,6/1/1933,tx,d,yes,1/5/1981,47.6
97,house,y000033,don,e.,young,,6/9/1933,ak,r,yes,1/5/1981,47.6
97,house,l000192,gary,alcide,lee,,8/18/1933,ny,r,yes,1/5/1981,47.4
97,house,f000430,don,,fuqua,,8/20/1933,fl,d,yes,1/5/1981,47.4
97,house,h000776,larry,jones,hopkins,,10/25/1933,ky,r,yes,1/5/1981,47.2
97,house,a000103,william,vollie,alexander,jr.,1/16/1934,ar,d,yes,1/5/1981,47
97,house,m001044,ronald,milton,mottl,,2/6/1934,oh,d,yes,1/5/1981,46.9
97,house,s000320,richard,c.,shelby,,5/6/1934,al,d,yes,1/5/1981,46.7
97,house,j000072,james,m.,jeffords,,5/11/1934,vt,r,yes,1/5/1981,46.7
97,house,r000067,william,richard,ratchford,,5/24/1934,ct,d,yes,1/5/1981,46.6
97,house,g000226,ronald,bryan,ginn,,5/31/1934,ga,d,yes,1/5/1981,46.6
97,house,s000393,norman,david,shumway,,7/28/1934,ca,r,yes,1/5/1981,46.4
97,house,d000373,julian,c.,dixon,,8/8/1934,ca,d,yes,1/5/1981,46.4
97,house,o000006,james,l.,oberstar,,9/10/1934,mn,d,yes,1/5/1981,46.3
97,house,a000220,jean,spencer,ashbrook,,9/21/1934,oh,r,no,1/5/1981,46.3
97,house,l000274,jerry,,lewis,,10/21/1934,ca,r,yes,1/5/1981,46.2
97,house,p000121,jerry,mumford,patterson,,10/25/1934,ca,d,yes,1/5/1981,46.2
97,house,n000016,stephen,lybrook,neal,,11/7/1934,nc,d,yes,1/5/1981,46.2
97,house,h000719,kenneth,lamar,holland,,11/24/1934,sc,d,yes,1/5/1981,46.1
97,house,r000308,clint,ronald,roberts,,1/30/1935,sd,r,no,1/5/1981,45.9
97,house,n000163,henry,james,nowak,,2/21/1935,ny,d,yes,1/5/1981,45.9
97,house,b000358,cleveland,keith,benedict,,3/21/1935,wv,r,no,1/5/1981,45.8
97,house,m000413,lawrence,patton,mcdonald,,4/1/1935,ga,d,yes,1/5/1981,45.8
97,house,p000444,john,edward,porter,,6/1/1935,il,r,yes,1/5/1981,45.6
97,house,k000086,jack,french,kemp,,7/13/1935,ny,r,yes,1/5/1981,45.5
97,house,b000363,adam,,benjamin,jr.,8/6/1935,in,d,yes,1/5/1981,45.4
